TIC_ID,label,period,depth_ppm,duration_hr,sectors,n_sectors,mission
9166870,0,3.855599139,1030.9,3.183,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
11449844,1,38.47876629,23530.0,5.04169,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8605074,0,37.601661282,59130.1,8.30604,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",15,Kepler
8628973,1,3.314947362,1398.2,1.8007,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8655354,0,6.71969089,969.7,3.0231,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8672910,1,39.6431552,15663.8,6.5292,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8686150,0,51.42598578,66067.7,16.9422,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8689031,1,21.80451611,1144.9,3.4097,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8689373,1,10.28194593,1110.7,3.4366,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8826878,1,5.15448142,697.5,3.228,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
5897826,0,33.80364366,13494.4,11.4813,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8883593,1,5.743469797,1240.2,3.4412,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
9016295,0,19.974485239,40293.1,4.23479,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
9077124,1,3.166353562,1473.4,3.3129,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",16,Kepler
9097120,0,23.899634407,20953.1,3.81881,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
9466668,1,3.388012244,280.1,2.6849,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
9479273,1,6.104849417,2090.3,4.6912,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
8359498,1,3.578780566,11382.2,2.91089,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
9171801,0,3.187067566,1037.4,3.119,"[1, 2, 3, 4, 5, 6, 7]",7,Kepler
9334289,1,5.826657508,1539.1,2.9183,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
9347899,1,20.86021229,1910.5,5.1937,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
9388479,1,9.467821474,2237.0,2.4327,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
11359879,1,4.942783419,11144.7,3.25346,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
9406990,1,20.83426731,988.4,4.0454,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
9415172,1,9.94602357,994.5,3.3862,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
9904059,0,102.9641952,1896.7,15.735,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",15,Kepler
3231341,1,8.14515981,446.8,5.073,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
7626506,1,28.5742692,824.9,4.9427,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
10482160,1,7.34373964,574.4,1.1784,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
10485069,0,0.445277068,186.7,3.539,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
3233043,0,0.379463865,1973.3,0.86896,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6579806,0,9.88047978,18541.0,2.78458,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3560301,0,4.6484156,128.4,38.1939,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",16,Kepler
4044005,0,17.512014768,4511.7,1.8248,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
5802246,0,0.525154153,747.5,2.1441,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
6066403,0,1.303861044,598.2,4.0541,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6209637,0,0.73452496,,6.7,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
5988031,0,2.55549176,113.8,9.083,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
7684873,0,2.947376671,433.2,2.0911,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8559644,1,224.7789355,3487.5,11.1899,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
2851100,0,0.890110752,321.5,0.8774,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3130300,0,5.76573396,248.0,2.924,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
3240158,1,7.42608123,443.3,3.6379,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3228959,0,0.73094589,250.2,4.32,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3218908,1,18.92537246,640.9,3.9835,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
10341913,0,0.933749106,186.2,4.256,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
10480921,0,2.037440623,118.6,3.442,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
10350571,1,31.5925809,145.1,13.566,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3749365,1,1.97376085,30222.4,1.82542,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",16,Kepler
11673674,0,4.618767792,4399.1,5.9957,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3632418,1,2.785821236,68.9,3.5599,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3441784,0,52.56901867,26900.0,6.7507,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
5820218,0,3.411758679,570.6,3.158,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
5876368,0,0.525426427,324.6,1.0801,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
5809890,1,1.269091415,340.9,1.4647,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6131236,1,6.79685353,393.1,3.1702,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
9048161,0,8.667822346,2121.9,4.9658,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3235672,0,6.7210783,,7.46,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
2837111,1,8.7348852,270.7,4.49,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3120276,0,10.26547688,399.6,3.733,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3547091,0,3.305577989,17971.0,2.5903,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3869825,0,4.800653901,15304.4,9.0419,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
3655332,0,15.06649901,36348.0,5.9885,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
4042026,0,34.82008158,18847.8,11.1711,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3344419,0,0.651784374,2779.3,2.0141,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
11192141,0,1.353771892,1349.1,7.012,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
11494130,0,18.95491633,867.5,24.249,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",16,Kepler
5648449,0,4.348866254,625.6,3.2797,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
12167361,0,47.93094546,2144.4,2.6897,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8607720,0,3.99751422,32.8,3.686,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
1433962,0,1.592633181,633.1,5.5605,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
9032900,1,67.5923754,4158.1,12.249,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
5956342,1,17.02902786,568.9,4.645,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
5956656,1,1.224866441,196.0,1.7086,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3109930,1,37.8102649,570.3,8.733,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
2854914,1,25.93406406,414.5,4.6142,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3337425,0,7.04710032,400.9,2.926,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3116412,1,12.99204853,270.6,6.0175,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3865567,0,11.11620211,4843.9,4.211,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
3544689,0,1.922861499,1916.2,3.5734,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
4037164,0,0.635445336,2547.4,1.8592,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3443790,0,1.665784138,2006.2,1.8946,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3966912,0,55.6639167,3414.4,23.546,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
8394721,1,52.09081627,2894.1,8.6388,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
11607193,0,7.1548608,780.4,7.694,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
1161345,1,4.28746668,790.1,1.5693,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
10227501,0,2.002779769,260.5,2.231,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
2854698,1,8.18739443,517.6,3.0472,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6032981,0,3.3226948,78.7,3.568,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
5866099,0,36.97708808,1269.9,4.737,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
5964985,0,1.851409163,232.5,10.232,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6066416,0,1.303859704,36.7,2.8239,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
1996679,0,145.5624926,2931.6,5.4126,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
2849805,1,3.749105745,182.6,1.9826,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3114811,1,11.08956602,148.1,6.2877,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3003992,0,7.24476126,58.0,2.3145,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",15,Kepler
3554031,1,8.70798309,1419.6,2.4904,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
7295235,1,3.179267286,200.9,1.0246,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
2302548,1,10.38122447,801.5,2.715,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
10743597,0,81.221876,9883.0,4.1135,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",16,Kepler
9818381,1,3.024092505,7765.0,2.8021,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6124941,0,5.670155713,536.7,0.9361,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6060203,1,1.022678654,129.2,1.3712,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
5880320,1,12.10968709,284.7,6.3461,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6307537,0,29.74454668,66894.0,23.2842,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6359798,0,14.15402428,61625.1,4.47001,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6311681,0,0.844786082,2468.5,3.5289,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6365321,0,0.848483947,1907.4,1.4451,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6301035,0,11.99097576,2124.3,5.7401,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3859079,1,53.5292702,1086.1,5.668,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3557493,0,0.393726813,564.6,2.95,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
4061149,1,2.757584622,563.1,0.9267,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3444588,1,0.928310036,376.2,1.1899,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3962243,1,31.8841473,910.0,6.122,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
10015516,0,67.69213907,25457.2,51.349,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
10154388,1,12.06222962,300.2,2.0584,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
1432789,1,9.93146307,398.6,5.678,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
1718189,1,21.85362905,355.6,3.439,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
5130369,0,19.97867,944.3,10.168,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6037187,1,41.8059544,434.4,6.057,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6147122,0,15.45158184,85.3,2.406,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8257407,0,89.698168533,273106.0,5.5418,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8218274,0,1.187352427,20703.0,4.999,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3964562,0,3.012476582,1138.5,3.1424,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
5735762,1,4.77800306,473.0,2.7361,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6292162,0,7.814839231,2010.3,3.0122,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
6307521,0,29.7452499,778.9,22.695,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6359320,1,5.32667299,611.4,3.4045,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3848972,0,0.741057213,1996.3,1.05299,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3860441,0,2.988085455,802.8,3.68,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
3765771,0,2.783883492,903.9,2.4546,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
3557341,0,0.393727296,903.5,3.02,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",12,Kepler
3859628,1,8.17242644,864.3,3.902,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",11,Kepler
3858949,0,25.9518461,1058.5,14.581,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
3858824,0,25.9518536,2017.9,14.755,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
2157247,0,5.68628739,5559.7,17.573,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
7601633,0,15.663886949,5144.4,2.4775,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8242681,0,4.020628573,20901.0,4.4085,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8246781,0,185.02288222,43546.7,4.87326,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8264070,0,2.897432135,1223.7,3.1793,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",11,Kepler
8222813,1,8.70420525,1074.9,2.9385,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
6362874,1,0.974868896,197.6,1.6191,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
6272413,1,4.89721006,274.4,1.812,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8279765,0,2.757794163,39043.0,2.7644,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8330548,0,1.914158508,7829.2,3.2917,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3348082,0,3.98216698,381.3,2.396,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3853673,0,0.643794198,456.7,1.5662,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3447722,1,16.08832318,597.8,5.731,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
1432214,0,161.78832712,87750.0,5.31,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
2165002,1,16.56806842,1331.4,4.2647,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
2441728,0,0.856895349,82.2,1.3078,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
1871056,1,40.8065333,313.9,13.135,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8240904,1,6.61836309,549.1,3.6813,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8374494,0,5.251916208,10624.3,4.9095,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
8414907,0,100.3039228,5450.0,8.702,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",16,Kepler
8397446,0,0.986620248,1345.8,3.9722,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,Kepler
8386035,0,1.63484631,,6.11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3438507,1,8.39842977,340.1,6.344,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
3869014,1,8.63847391,395.9,5.4566,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
1865042,1,3.4815917,135.2,1.8069,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
2438502,0,8.360616221,28066.3,7.5385,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
2309585,0,1.838514968,2721.7,2.7391,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
5780460,1,35.61760233,4634.9,8.4559,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",16,Kepler
8244190,0,1.09206833,219.2,1.8596,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8229696,1,10.12805158,477.4,3.517,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8262210,0,1.613001111,104.1,2.394,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",16,Kepler
10272640,1,3.770551475,12440.0,3.8077,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
10232123,0,1.343767797,4702.6,1.9405,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",15,Kepler
10223616,0,29.12436474,6496.0,3.4209,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8415745,0,31.82814583,4456.8,2.917,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",14,Kepler
8378634,0,3.629442796,426.6,5.63,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8397675,0,0.553261874,1038.1,0.8875,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8346392,1,5.72812616,643.4,2.0295,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8288947,1,3.75574267,417.4,2.2911,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
8312852,0,7.44042933,547.3,2.991,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
9480189,1,6.581477136,2318.9,3.0896,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",17,Kepler
